GeoFips,GeoName,LineCode,Description,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
6061,"Placer, CA",69,      Educational services,115232,123523,120827,103007,111143,105636,109727,112912,122091,128816
6061,"Placer, CA",70,      Health care and social assistance,1555769,1700137,1793110,1921493,2008119,2197742,2411676,2578691,2755899,2967522
6061,"Placer, CA",75,"    Arts, entertainment, recreation, accommodation, and food services",645149,667779,768325,856459,939714,1034291,1128397,1207078,1251188,1344145
6061,"Placer, CA",76,"      Arts, entertainment, and recreation",150630,148723,196817,217346,226542,226894,235688,269934,274304,308822
6061,"Placer, CA",79,      Accommodation and food services,494519,519057,571508,639112,713172,807397,892708,937145,976885,1035323
6061,"Placer, CA",82,    Other services (except government and government enterprises),380598,379337,393197,413846,437367,459994,455618,487647,486626,526046
6061,"Placer, CA",83,Government and government enterprises,1464987,1491640,1551144,1611374,1720005,1844785,1965604,2016764,2099886,2177993
6061,"Placer, CA",,Addenda:,,,,,,,,,,
6061,"Placer, CA",87,Natural resources and mining,19467,22262,20384,17475,(D),(D),26349,38293,43367,44587
6061,"Placer, CA",88,Trade,2042603,2164341,2245305,2275900,2293497,2432769,2495299,2633554,2776977,2951356
6061,"Placer, CA",89,Transportation and utilities,629677,644748,627430,626172,(D),(D),767928,788047,766994,918212
6061,"Placer, CA",90,Manufacturing and information,2074144,2008397,2092189,1941242,1929289,2123261,2070925,1686193,1669476,1736130
6061,"Placer, CA",91,Private goods-producing industries 2/,2489543,2284573,2423865,2383439,(D),(D),3045099,2819805,2885916,3153189
6061,"Placer, CA",92,Private services-providing industries 3/,10969575,11442801,12168064,12942517,(D),(D),15704092,16757338,18080607,19377056
6063,"Plumas, CA",1,All industry total,1023842,1080652,969371,941861,1019280,1027866,1114150,1264844,1215905,1461490
6063,"Plumas, CA",2,  Private industries,835487,889149,774010,744004,815526,812927,897954,1040575,984154,1219992
6063,"Plumas, CA",3,"    Agriculture, forestry, fishing and hunting",8438,7586,12051,8323,11086,8372,3920,4861,4482,4196
6063,"Plumas, CA",6,"    Mining, quarrying, and oil and gas extraction",553,443,426,316,381,348,356,369,125,10
6063,"Plumas, CA",10,    Utilities,199123,267321,169649,206868,152080,136828,191898,289975,189065,315573
6063,"Plumas, CA",11,    Construction,60917,47544,38646,38156,38097,39225,40185,42777,43817,46016
6063,"Plumas, CA",12,    Manufacturing,61963,58534,49044,56297,55944,54617,58540,60815,67130,67517
6063,"Plumas, CA",13,      Durable goods manufacturing,(D),(D),(D),52327,51395,49789,54022,54839,59915,60127
6063,"Plumas, CA",25,      Nondurable goods manufacturing,(D),(D),(D),3971,4549,4828,4519,5976,7214,7390
6063,"Plumas, CA",34,    Wholesale trade,6562,6347,7216,9103,9229,9630,9141,8598,8440,9292
6063,"Plumas, CA",35,    Retail trade,41537,39249,39528,40803,38413,40014,40739,44266,47408,49636
6063,"Plumas, CA",36,    Transportation and warehousing,14987,14130,13540,14654,14626,16254,14831,14932,16054,15668
6063,"Plumas, CA",45,    Information,10819,10563,9236,8277,8289,8412,7834,8728,8622,9429
6063,"Plumas, CA",50,"    Finance, insurance, real estate, rental, and leasing",231339,231886,225574,243346,263230,278823,297200,317802,341092,432760
6063,"Plumas, CA",51,      Finance and insurance,19120,19234,18152,15913,17262,17182,18515,19854,19993,18855
6063,"Plumas, CA",56,      Real estate and rental and leasing,212219,212652,207422,227433,245968,261641,278685,297947,321100,413904
6063,"Plumas, CA",59,    Professional and business services,112516,119978,120669,26847,129645,133740,142100,149158,153529,155510
6063,"Plumas, CA",60,"      Professional, scientific, and technical services",14599,16110,15539,(D),14969,17395,18939,19079,20228,21757
6063,"Plumas, CA",64,      Management of companies and enterprises,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
6063,"Plumas, CA",65,      Administrative and support and waste management and remediation services,(D),(D),(D),10489,(D),(D),(D),(D),(D),(D)
6063,"Plumas, CA",68,"    Educational services, health care, and social assistance",35758,36968,35943,40578,43507,32423,31026,31329,32151,33661
6063,"Plumas, CA",69,      Educational services,3368,4542,5477,6337,6341,4013,2060,2185,1982,2239
6063,"Plumas, CA",70,      Health care and social assistance,32389,32426,30466,34241,37166,28410,28966,29144,30169,31422
6063,"Plumas, CA",75,"    Arts, entertainment, recreation, accommodation, and food services",34090,33433,38234,37055,37439,40069,45019,49284,52661,58133
6063,"Plumas, CA",76,"      Arts, entertainment, and recreation",17007,14351,12875,11384,12038,11811,12234,10090,10755,13104
6063,"Plumas, CA",79,      Accommodation and food services,17083,19082,25358,25671,25401,28258,32785,39194,41906,45029
6063,"Plumas, CA",82,    Other services (except government and government enterprises),16887,15167,14256,13379,13560,14173,15166,17681,19578,22591
6063,"Plumas, CA",83,Government and government enterprises,188355,191502,195361,197857,203754,214939,216195,224269,231751,241498
6063,"Plumas, CA",,Addenda:,,,,,,,,,,
6063,"Plumas, CA",87,Natural resources and mining,8991,8029,12477,8639,11467,8721,4276,5230,4606,4206
6063,"Plumas, CA",88,Trade,48099,45597,46744,49905,47642,49644,49879,52864,55848,58928
6063,"Plumas, CA",89,Transportation and utilities,214110,281450,183189,221523,166706,153082,206729,304907,205119,331241
6063,"Plumas, CA",90,Manufacturing and information,72781,69097,58280,64574,64233,63029,66374,69544,75751,76945
6063,"Plumas, CA",91,Private goods-producing industries 2/,131870,114107,100167,103093,105508,102562,103001,108822,115553,117739
6063,"Plumas, CA",92,Private services-providing industries 3/,703617,775042,673843,640911,710018,710365,794953,931753,868601,1102253
6065,"Riverside, CA",1,All industry total,58544501,61412667,63100535,67389339,71670835,77759407,81022880,84997016,89246521,95533449
6065,"Riverside, CA",2,  Private industries,48224861,50966332,52534394,56162571,59680164,64890922,67327242,71130526,74841725,80453219
6065,"Riverside, CA",3,"    Agriculture, forestry, fishing and hunting",741156,1011278,875565,919557,975540,979322,893631,900829,878424,916325
6065,"Riverside, CA",6,"    Mining, quarrying, and oil and gas extraction",94913,88185,91668,60101,60272,49860,54646,72413,106918,110760
6065,"Riverside, CA",10,    Utilities,925230,915960,1009908,894681,1154176,1052003,1040724,1204184,1357728,1251272
6065,"Riverside, CA",11,    Construction,2933663,3282489,3378421,4003316,4460492,5091330,5773871,6122056,6560380,6955276
6065,"Riverside, CA",12,    Manufacturing,4908134,5356534,6265837,6479832,6307600,6256634,6222302,6048388,6311053,6450535
6065,"Riverside, CA",13,      Durable goods manufacturing,3265110,3530088,3620279,3636189,3701254,3756946,3905508,3967673,4183201,4266287
6065,"Riverside, CA",25,      Nondurable goods manufacturing,1643024,1826446,2645558,2843644,2606346,2499688,2316794,2080714,2127852,2184247
6065,"Riverside, CA",34,    Wholesale trade,2715865,2985562,3041542,3631215,4034623,5653425,4952611,5713100,5785070,6454108
6065,"Riverside, CA",35,    Retail trade,6303337,6348400,6255881,6611054,6459963,6723474,6825973,7146662,7273120,7781911
6065,"Riverside, CA",36,    Transportation and warehousing,1701282,1819373,1780503,1906421,2169344,2566961,2772532,3035061,3346482,3845747
6065,"Riverside, CA",45,    Information,1253033,1254245,1156704,1309130,1306419,1388787,1350412,1246674,1272324,1363561
6065,"Riverside, CA",50,"    Finance, insurance, real estate, rental, and leasing",13645962,14133845,14188885,15365622,16599233,17711428,18643702,19884404,20968231,22881314
6065,"Riverside, CA",51,      Finance and insurance,1577676,1719284,1776568,1824309,1992964,2076636,2151427,2334473,2362261,2210473
6065,"Riverside, CA",56,      Real estate and rental and leasing,12068286,12414561,12412317,13541313,14606269,15634793,16492275,17549931,18605969,20670841
6065,"Riverside, CA",59,    Professional and business services,4195564,4494212,4567940,4626055,4943537,5196745,5641494,5939407,6268359,6718586
6065,"Riverside, CA",60,"      Professional, scientific, and technical services",1869733,1914609,1949729,1979884,2143318,2272919,2371335,2543923,2762527,2868617
6065,"Riverside, CA",64,      Management of companies and enterprises,272379,340413,357489,403215,403376,398258,393518,362714,368140,452230
6065,"Riverside, CA",65,      Administrative and support and waste management and remediation services,2053452,2239190,2260723,2242956,2396843,2525568,2876642,3032771,3137692,3397739
6065,"Riverside, CA",68,"    Educational services, health care, and social assistance",4313516,4579926,4908382,5162767,5409923,5913430,6396124,6776820,7246809,7751470
6065,"Riverside, CA",69,      Educational services,355278,371220,389092,373654,405019,440558,476086,492473,520109,558579
6065,"Riverside, CA",70,      Health care and social assistance,3958238,4208707,4519289,4789113,5004903,5472872,5920038,6284346,6726699,7192891
6065,"Riverside, CA",75,"    Arts, entertainment, recreation, accommodation, and food services",2719254,2870206,3098731,3213650,3588669,3962443,4302987,4464485,4707014,5031620
6065,"Riverside, CA",76,"      Arts, entertainment, and recreation",547611,561955,600420,653895,725293,718918,810491,854518,924930,966650
6065,"Riverside, CA",79,      Accommodation and food services,2171643,2308251,2498310,2559756,2863376,3243525,3492496,3609968,3782084,4064970
6065,"Riverside, CA",82,    Other services (except government and government enterprises),1773952,1826115,1914427,1979169,2210375,2345079,2456233,2576045,2759813,2940733
6065,"Riverside, CA",83,Government and government enterprises,10319640,10446335,10566141,11226768,11990670,12868486,13695638,13866490,14404796,15080230
6065,"Riverside, CA",,Addenda:,,,,,,,,,,
6065,"Riverside, CA",87,Natural resources and mining,836070,1099464,967233,979659,1035812,1029182,948278,973242,985342,1027086
6065,"Riverside, CA",88,Trade,9019201,9333962,9297424,10242269,10494586,12376899,11778585,12859762,13058190,14236019
6065,"Riverside, CA",89,Transportation and utilities,2626512,2735334,2790411,2801102,3323520,3618964,3813256,4239244,4704210,5097019
6065,"Riverside, CA",90,Manufacturing and information,6161167,6610779,7422542,7788962,7614019,7645421,7572714,7295062,7583377,7814096
6065,"Riverside, CA",91,Private goods-producing industries 2/,8677866,9738486,10611491,11462807,11803904,12377146,12944450,13143686,13856775,14432897
6065,"Riverside, CA",92,Private services-providing industries 3/,39546995,41227846,41922903,44699764,47876260,52513776,54382792,57986841,60984950,66020322
6067,"Sacramento, CA",1,All industry total,67743335,69688605,71726795,75774455,79776333,85025995,87113990,91234514,96046470,102787696
6067,"Sacramento, CA",2,  Private industries,48803575,49714683,51850469,54676836,57423676,61754638,64098177,68057282,72269311,77654482
6067,"Sacramento, CA",3,"    Agriculture, forestry, fishing and hunting",197848,179895,217973,222319,272315,261725,287934,314331,335266,310874
6067,"Sacramento, CA",6,"    Mining, quarrying, and oil and gas extraction",73101,54499,50004,48064,55323,37218,37393,46695,56145,50861
6067,"Sacramento, CA",10,    Utilities,777345,747165,758595,849021,873727,926791,1126597,1033212,1126415,1081662
6067,"Sacramento, CA",11,    Construction,2001893,2001707,2128524,2531529,2825257,3340886,3688907,4081714,4594003,5350982
6067,"Sacramento, CA",12,    Manufacturing,3342422,3591796,3984833,3889499,3700115,3779780,3300732,3201267,3367496,3412969
6067,"Sacramento, CA",13,      Durable goods manufacturing,2362852,2632947,2919334,2791396,2612424,2604483,2189020,2112911,2215509,2287748
6067,"Sacramento, CA",25,      Nondurable goods manufacturing,979570,958849,1065498,1098103,1087691,1175297,1111712,1088356,1151986,1125222
6067,"Sacramento, CA",34,    Wholesale trade,2253469,2512787,2814755,3223374,3565670,4110844,4254334,4684745,4889855,5250241
6067,"Sacramento, CA",35,    Retail trade,3784879,3872514,4070672,4359476,4381986,4608273,4781049,4990656,5049264,5348210
6067,"Sacramento, CA",36,    Transportation and warehousing,1475987,1350503,1421041,1515070,1655983,1807948,1793664,1877676,2131495,2411318
6067,"Sacramento, CA",45,    Information,2415357,2424089,2393927,2380553,2060052,2072457,2010004,2193500,2341561,2480302
6067,"Sacramento, CA",50,"    Finance, insurance, real estate, rental, and leasing",14528362,14328045,14420856,15612978,16965501,18394669,19118313,20752022,22129308,23935614
6067,"Sacramento, CA",51,      Finance and insurance,3986637,3669450,3758877,3831794,4303336,4649205,4435658,4830237,5133259,5247449
6067,"Sacramento, CA",56,      Real estate and rental and leasing,10541725,10658596,10661979,11781184,12662164,13745464,14682655,15921784,16996049,18688166
6067,"Sacramento, CA",59,    Professional and business services,8711253,9012337,9257453,9315618,9801028,10145580,10815517,11281152,11760052,12395164
6067,"Sacramento, CA",60,"      Professional, scientific, and technical services",5754117,5979169,5996399,5891364,6172831,6492805,6648607,6852736,7186706,7669264
6067,"Sacramento, CA",64,      Management of companies and enterprises,898909,880168,872634,947671,965776,1014085,1112729,1216753,1227512,1298390
6067,"Sacramento, CA",65,      Administrative and support and waste management and remediation services,2058227,2153000,2388421,2476582,2662421,2638691,3054181,3211663,3345833,3427510
6067,"Sacramento, CA",68,"    Educational services, health care, and social assistance",5914712,6272249,6735994,6973335,7181419,7797159,8097467,8489289,9030483,9787193
6067,"Sacramento, CA",69,      Educational services,650885,680771,696687,661829,678939,713495,695035,733922,740343,808233
6067,"Sacramento, CA",70,      Health care and social assistance,5263827,5591477,6039307,6311506,6502479,7083663,7402432,7755367,8290140,8978960
6067,"Sacramento, CA",75,"    Arts, entertainment, recreation, accommodation, and food services",1695835,1706619,1894494,2013655,2221586,2553359,2768804,2986740,3155773,3402876
6067,"Sacramento, CA",76,"      Arts, entertainment, and recreation",367869,345010,429729,405118,437715,520330,561525,640159,636952,673041
6067,"Sacramento, CA",79,      Accommodation and food services,1327966,1361610,1464765,1608537,1783871,2033029,2207279,2346581,2518821,2729834
6067,"Sacramento, CA",82,    Other services (except government and government enterprises),1631111,1660478,1701348,1742345,1863714,1917948,2017461,2124284,2302194,2436216
6067,"Sacramento, CA",83,Government and government enterprises,18939760,19973922,19876326,21097620,22352656,23271357,23015813,23177232,23777159,25133214
6067,"Sacramento, CA",,Addenda:,,,,,,,,,,
6067,"Sacramento, CA",87,Natural resources and mining,270949,234393,267977,270383,327638,298944,325326,361025,391411,361735
6067,"Sacramento, CA",88,Trade,6038348,6385301,6885427,7582850,7947656,8719117,9035384,9675401,9939119,10598451
6067,"Sacramento, CA",89,Transportation and utilities,2253332,2097668,2179636,2364091,2529710,2734739,2920261,2910888,3257911,3492980
6067,"Sacramento, CA",90,Manufacturing and information,5757779,6015885,6378760,6270052,5760167,5852237,5310736,5394767,5709057,5893272
6067,"Sacramento, CA",91,Private goods-producing industries 2/,5615264,5827896,6381334,6691410,6853010,7419610,7314966,7644007,8352910,9125687
6067,"Sacramento, CA",92,Private services-providing industries 3/,43188311,43886787,45469135,47985426,50570666,54335028,56783211,60413275,63916401,68528795
6069,"San Benito, CA",1,All industry total,1685098,1739647,1825527,1877955,2029689,2151892,2237187,2364229,2478296,2662858
6069,"San Benito, CA",2,  Private industries,1440849,1493704,1581280,1621482,1748302,1845670,1914706,2037932,2146525,2308892
6069,"San Benito, CA",3,"    Agriculture, forestry, fishing and hunting",140235,122865,142448,185138,186100,192621,198749,186201,196590,201537
6069,"San Benito, CA",6,"    Mining, quarrying, and oil and gas extraction",2812,1641,1869,1522,3289,2104,4171,36669,3928,3431
6069,"San Benito, CA",10,    Utilities,3597,4256,3937,(D),(D),7175,7787,(D),(D),(D)
6069,"San Benito, CA",11,    Construction,70255,77534,79640,96022,101019,122155,136378,158824,179499,187722
6069,"San Benito, CA",12,    Manufacturing,396533,422828,461316,387556,331475,341092,344642,458554,487052,518251
6069,"San Benito, CA",13,      Durable goods manufacturing,98268,109501,94035,99514,103894,108172,109737,121001,134772,128426
6069,"San Benito, CA",25,      Nondurable goods manufacturing,298265,313326,367281,288042,227581,232921,234905,337553,352280,389825
6069,"San Benito, CA",34,    Wholesale trade,56281,57330,56765,(D),(D),(D),(D),(D),(D),(D)
6069,"San Benito, CA",35,    Retail trade,145498,166425,175800,188068,198909,202005,195382,102952,105363,113167
6069,"San Benito, CA",36,    Transportation and warehousing,(D),(D),(D),29506,32000,33948,37131,42586,41239,40432
6069,"San Benito, CA",45,    Information,11339,10656,9127,8770,8824,(D),(D),10755,10620,10999
6069,"San Benito, CA",50,"    Finance, insurance, real estate, rental, and leasing",398048,410409,404924,432789,474918,505021,523723,558014,597247,662818
6069,"San Benito, CA",51,      Finance and insurance,42479,42868,41208,39759,46559,47572,50721,56490,55991,54681
6069,"San Benito, CA",56,      Real estate and rental and leasing,355568,367542,363717,393031,428359,457449,473002,501524,541256,608137
6069,"San Benito, CA",59,    Professional and business services,(D),(D),(D),(D),205438,212880,231880,250660,(D),(D)
6069,"San Benito, CA",60,"      Professional, scientific, and technical services",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
6069,"San Benito, CA",64,      Management of companies and enterprises,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
6069,"San Benito, CA",65,      Administrative and support and waste management and remediation services,35775,39333,57098,57054,60818,63601,77950,90902,88380,90282
6069,"San Benito, CA",68,"    Educational services, health care, and social assistance",50607,51322,51504,56560,59873,61312,66771,65353,67708,71851
6069,"San Benito, CA",69,      Educational services,3972,4173,4013,3932,4097,5043,5321,6104,6380,6152
6069,"San Benito, CA",70,      Health care and social assistance,46635,47150,47491,52628,55777,56269,61450,59249,61328,65699
6069,"San Benito, CA",75,"    Arts, entertainment, recreation, accommodation, and food services",36242,38025,42916,44905,49094,57174,62816,64084,69304,76023
6069,"San Benito, CA",76,"      Arts, entertainment, and recreation",8408,9033,9797,9600,9398,9163,9520,7768,7469,7676
6069,"San Benito, CA",79,      Accommodation and food services,27834,28992,33120,35305,39695,48011,53296,56317,61835,68347
6069,"San Benito, CA",82,    Other services (except government and government enterprises),37517,39534,40809,40239,43269,46475,50526,54117,58329,61679
6069,"San Benito, CA",83,Government and government enterprises,244249,245944,244247,256473,281386,306222,322481,326297,331771,353966
6069,"San Benito, CA",,Addenda:,,,,,,,,,,
6069,"San Benito, CA",87,Natural resources and mining,143046,124506,144317,186660,189390,194725,202920,222869,200518,204968
6069,"San Benito, CA",88,Trade,201779,223755,232565,(D),(D),(D),(D),(D),(D),(D)
6069,"San Benito, CA",89,Transportation and utilities,(D),(D),(D),(D),(D),41123,44918,(D),(D),(D)
6069,"San Benito, CA",90,Manufacturing and information,407871,433484,470444,396326,340299,(D),(D),469309,497672,529251
6069,"San Benito, CA",91,Private goods-producing industries 2/,609834,624868,685274,670237,621884,657972,683940,840247,867069,910941
6069,"San Benito, CA",92,Private services-providing industries 3/,831015,868836,896007,951245,1126419,1187698,1230766,1197685,1279456,1397951
6071,"San Bernardino, CA",1,All industry total,64905555,67427304,69568944,73050852,78001195,84003184,88057649,92252864,96775772,104106853
6071,"San Bernardino, CA",2,  Private industries,51852281,54138791,56399486,59529682,63986922,69320419,72652834,76567960,80573293,87310022
6071,"San Bernardino, CA",3,"    Agriculture, forestry, fishing and hunting",240163,424082,261856,213545,446168,271106,217388,270635,216618,246588
6071,"San Bernardino, CA",6,"    Mining, quarrying, and oil and gas extraction",145048,149565,203609,197079,220446,196379,103686,121516,194131,191624
6071,"San Bernardino, CA",10,    Utilities,1812303,1657659,2180693,2004279,2068091,2136408,2151451,2041665,1840247,2052314
6071,"San Bernardino, CA",11,    Construction,2051502,2379836,2699086,2874555,3051409,3559883,3867305,4127514,4419640,4865392
6071,"San Bernardino, CA",12,    Manufacturing,5186791,5153746,5365325,5862138,6262472,7242357,7307915,7449374,7670852,7729400
6071,"San Bernardino, CA",13,      Durable goods manufacturing,2800859,2924898,2946615,3206833,3340804,3775583,4026644,4267296,4467333,4470368
6071,"San Bernardino, CA",25,      Nondurable goods manufacturing,2385933,2228848,2418710,2655305,2921668,3466774,3281271,3182077,3203518,3259032
6071,"San Bernardino, CA",34,    Wholesale trade,4165047,4527503,4729187,5326733,6118359,6989217,7097002,7560048,7949101,8632543
6071,"San Bernardino, CA",35,    Retail trade,5365445,5572505,5765157,6096600,6145302,6351962,6630786,6892563,7019628,7475640
6071,"San Bernardino, CA",36,    Transportation and warehousing,3766387,4008451,4075549,4347200,4575414,4991461,5471081,6004191,6754499,7514876
6071,"San Bernardino, CA",45,    Information,1041567,988207,1050947,1153034,1133779,1213846,1281661,1306833,1367966,1482189
6071,"San Bernardino, CA",50,"    Finance, insurance, real estate, rental, and leasing",13930554,14360989,14469243,15566218,17102242,18344989,19463152,20610868,21921200,24577029
6071,"San Bernardino, CA",51,      Finance and insurance,1810433,1950120,2049509,2010652,2197708,2188083,2281071,2377351,2463685,2480847
6071,"San Bernardino, CA",56,      Real estate and rental and leasing,12120121,12410868,12419734,13555566,14904535,16156906,17182082,18233518,19457515,22096182
6071,"San Bernardino, CA",59,    Professional and business services,5053276,5337351,5355827,5255628,5483449,5818142,5935586,6459965,6656929,7054955
6071,"San Bernardino, CA",60,"      Professional, scientific, and technical services",2109296,2200120,2182156,2238736,2300948,2304677,2330878,2489966,2702388,2832073
6071,"San Bernardino, CA",64,      Management of companies and enterprises,570708,596824,575910,604570,605502,674672,702681,714043,706544,752904
6071,"San Bernardino, CA",65,      Administrative and support and waste management and remediation services,2373272,2540407,2597761,2412323,2576999,2838794,2902027,3255955,3247997,3469978
6071,"San Bernardino, CA",68,"    Educational services, health care, and social assistance",5575787,5921248,6311742,6530583,6922419,7359376,7931593,8269449,8789278,9355399
6071,"San Bernardino, CA",69,      Educational services,627761,642819,663942,646453,731609,730619,782983,813660,841307,872815
6071,"San Bernardino, CA",70,      Health care and social assistance,4948026,5278429,5647800,5884129,6190810,6628757,7148610,7455789,7947971,8482585
6071,"San Bernardino, CA",75,"    Arts, entertainment, recreation, accommodation, and food services",1825921,1890049,2040661,2190286,2440914,2732664,3007497,3204325,3390432,3635015
6071,"San Bernardino, CA",76,"      Arts, entertainment, and recreation",297840,313297,340403,379102,409759,437947,466504,487497,489984,514539
6071,"San Bernardino, CA",79,      Accommodation and food services,1528082,1576752,1700258,1811184,2031156,2294717,2540994,2716828,2900448,3120476
6071,"San Bernardino, CA",82,    Other services (except government and government enterprises),1692490,1767601,1890604,1911804,2016457,2112629,2186730,2249014,2382773,2497057
6071,"San Bernardino, CA",83,Government and government enterprises,13053275,13288512,13169458,13521170,14014274,14682766,15404815,15684904,16202480,16796832
6071,"San Bernardino, CA",,Addenda:,,,,,,,,,,
6071,"San Bernardino, CA",87,Natural resources and mining,385211,573647,465465,410624,666614,467485,321074,392151,410749,438212
6071,"San Bernardino, CA",88,Trade,9530492,10100007,10494344,11423334,12263661,13341179,13727788,14452611,14968729,16108183
6071,"San Bernardino, CA",89,Transportation and utilities,5578690,5666110,6256242,6351479,6643505,7127869,7622531,8045856,8594746,9567190
6071,"San Bernardino, CA",90,Manufacturing and information,6228358,6141953,6416272,7015172,7396251,8456203,8589577,8756207,9038817,9211589
6071,"San Bernardino, CA",91,Private goods-producing industries 2/,7623504,8107230,8529876,9147317,9980494,11269725,11496294,11969038,12501240,13033004
6071,"San Bernardino, CA",92,Private services-providing industries 3/,44228777,46031562,47869611,50382365,54006427,58050693,61156540,64598922,68072052,74277017
6073,"San Diego, CA",1,All industry total,168687239,174636986,180309903,191006452,201384751,213594695,220259799,230605088,242242089,253117792
6073,"San Diego, CA",2,  Private industries,131372217,136071932,141453928,151779388,160934251,171620430,176860224,186685044,196704701,206052673
6073,"San Diego, CA",3,"    Agriculture, forestry, fishing and hunting",1160842,1006230,1106683,697526,747742,780339,709341,653860,716937,714401
6073,"San Diego, CA",6,"    Mining, quarrying, and oil and gas extraction",81465,82323,87652,80403,98603,61718,52024,68109,84490,85563
6073,"San Diego, CA",10,    Utilities,3247225,3823418,2349633,2319489,2045151,2118679,1897255,1920603,1736121,1599262
6073,"San Diego, CA",11,    Construction,5434952,4839758,5379283,6011484,6510087,7205086,8076754,8818550,9663323,10239459
6073,"San Diego, CA",12,    Manufacturing,15123828,15624543,16633899,18050481,19058728,20993876,21474831,22370005,23417375,24515106
6073,"San Diego, CA",13,      Durable goods manufacturing,11481168,11865213,11937961,13064008,13806821,15404127,16247497,17432255,18420296,19270294
6073,"San Diego, CA",25,      Nondurable goods manufacturing,3642660,3759330,4695939,4986473,5251907,5589748,5227334,4937750,4997079,5244811
6073,"San Diego, CA",34,    Wholesale trade,7652472,8493266,9086249,9303235,9937111,10266689,9875547,10800535,10176036,11083973
6073,"San Diego, CA",35,    Retail trade,8559719,8899093,9527667,10305325,10613568,11017212,11020072,11371399,11608801,12182913
6073,"San Diego, CA",36,    Transportation and warehousing,1863098,1921724,2173067,2435604,2507427,2782966,3092957,3338490,3571729,3867198
6073,"San Diego, CA",45,    Information,7884556,7229906,6605297,8215964,8535979,9420347,10244092,11566989,12503142,13304262
6073,"San Diego, CA",50,"    Finance, insurance, real estate, rental, and leasing",32843337,33864035,36546274,39837034,43252878,45888118,47669717,51168546,54226251,55321043
6073,"San Diego, CA",51,      Finance and insurance,6308356,5975102,7277876,7736392,8635082,8716614,8997587,10187378,10664714,10660350
6073,"San Diego, CA",56,      Real estate and rental and leasing,26534980,27888933,29268398,32100643,34617796,37171505,38672130,40981168,43561537,44660693
6073,"San Diego, CA",59,    Professional and business services,25441713,27197690,28167672,29898957,31110686,32449065,32456438,33233857,36458906,38837548
6073,"San Diego, CA",60,"      Professional, scientific, and technical services",18540315,19602455,20135231,21495256,22306402,23519284,23115375,23419804,25997007,27832036
6073,"San Diego, CA",64,      Management of companies and enterprises,1935921,2163766,2568521,2913850,3175883,2967374,2843363,2854252,3137750,3358013
6073,"San Diego, CA",65,      Administrative and support and waste management and remediation services,4965477,5431469,5463921,5489850,5628402,5962407,6497700,6959801,7324149,7647498
6073,"San Diego, CA",68,"    Educational services, health care, and social assistance",11408777,12181333,12767456,13104947,13602410,14395807,15326314,15901514,16469097,17302177
6073,"San Diego, CA",69,      Educational services,1956868,2108694,2369741,2367140,2439184,2424245,2540965,2463062,2512914,2483478
6073,"San Diego, CA",70,      Health care and social assistance,9451909,10072638,10397715,10737807,11163226,11971562,12785349,13438453,13956183,14818699
6073,"San Diego, CA",75,"    Arts, entertainment, recreation, accommodation, and food services",7065300,7244302,7281436,7868814,8983908,10123068,10691647,11064454,11371122,12025855
6073,"San Diego, CA",76,"      Arts, entertainment, and recreation",1644259,1689497,1811551,1982329,2255483,2517513,2495538,2442445,2489300,2595567
6073,"San Diego, CA",79,      Accommodation and food services,5421041,5554804,5469885,5886485,6728426,7605555,8196110,8622009,8881822,9430288
6073,"San Diego, CA",82,    Other services (except government and government enterprises),3604932,3664312,3741658,3650124,3929971,4117459,4273235,4408132,4701370,4973913
6073,"San Diego, CA",83,Government and government enterprises,37315022,38565054,38855975,39227064,40450501,41974264,43399575,43920044,45537388,47065119
6073,"San Diego, CA",,Addenda:,,,,,,,,,,
6073,"San Diego, CA",87,Natural resources and mining,1242307,1088552,1194336,777929,846345,842056,761365,721969,801428,799965
6073,"San Diego, CA",88,Trade,16212191,17392359,18613916,19608560,20550679,21283902,20895619,22171934,21784838,23266886
6073,"San Diego, CA",89,Transportation and utilities,5110324,5745143,4522701,4755093,4552578,4901646,4990212,5259093,5307850,5466460
6073,"San Diego, CA",90,Manufacturing and information,23008385,22854449,23239196,26266445,27594708,30414223,31718923,33936994,35920517,37819368
6073,"San Diego, CA",91,Private goods-producing industries 2/,21801088,21552854,23207518,24839895,26415161,29041018,30312950,31910524,33882126,35554529
6073,"San Diego, CA",92,Private services-providing industries 3/,109571129,114519078,118246410,126939493,134519090,142579412,146547275,154774520,162822575,170498144
6075,"San Francisco, CA",1,All industry total,93101331,100725819,112935708,120460294,132893960,145729218,160056799,175626907,189085650,203486742
6075,"San Francisco, CA",2,  Private industries,80915137,88096993,100049678,106811873,118676939,130732057,144491437,159465409,172204864,185718232
6075,"San Francisco, CA",3,"    Agriculture, forestry, fishing and hunting",(D),(D),(D),(D),(D),(D),(D),6501,8118,11197
6075,"San Francisco, CA",6,"    Mining, quarrying, and oil and gas extraction",16889,21309,16078,6938,13491,8812,7230,8596,9477,7113
6075,"San Francisco, CA",10,    Utilities,792379,835432,858760,938610,886994,996169,1057151,1078436,971594,975578
6075,"San Francisco, CA",11,    Construction,1800018,2151438,2255322,2735512,3312047,3822566,4337355,4724376,5377404,5272080
